year,label,can_nam_dem,can_par_aff_dem,can_inc_cha_ope_sea_dem,ind_con_dem,tot_con_dem,tot_rec_dem,tot_dis_dem,cas_on_han_beg_of_per_dem,cas_on_han_clo_of_per_dem,tot_rec_final_dem,can_nam_gop,can_par_aff_gop,can_inc_cha_ope_sea_gop,per_dem,per_gop,ind_con_gop,tot_con_gop,tot_rec_gop,tot_dis_gop,cas_on_han_beg_of_per_gop,cas_on_han_clo_of_per_gop,tot_rec_final_gop,gopwin,population,income,homeval,rentval,gopvi,density,white,gop_cash_adv_beg,gop_cash_adv_end,urb_cat,seat_stat_gop,inc_gop,gop_fund_adv
2014,MI-12,"Dingell, Debbie",DEM,2,258036.59,404695.83,404786.15,190768.48,518263.2,732280.87,1600331.23,"Bowman, Terrence Michael",REP,2,65.0,31.3,6939.0,6939.0,6939.0,4579.0,11532.61,13892.61,48368.19,0,706046,50651,173086,864,-15,1751,0.796326302,-506730,-718388,0,OPEN,0,-397847
2014,NY-20,"Tonko, Paul David",DEM,0,33902.71,92217.71,92318.51,38394.16,518027.18,571951.53,1014130.84,"Fischer, James M",REP,1,61.2,38.8,17705.0,17705.0,17705.0,6766.99,11042.76,21980.77,147573.99,0,720872,59248,175048,875,-7,585,0.815590008,-506984,-549970,1,CHALLENGER,0,-74613
2012,IN-1,"Visclosky, Peter J.",DEM,0,13000.0,114039.26,115289.26,153284.91,512157.01,474161.36,785240.06,"Phelps, Joel Jeffrey",REP,1,67.3,32.7,12317.24,12317.24,12317.24,8465.72,1168.41,5019.93,75735.75,0,719585,51538,188016,792,-10,621,0.70145709,-510988,-469141,1,CHALLENGER,0,-102972
2012,CT-5,"Esty, Elizabeth",DEM,2,272103.62,274103.62,274281.97,170052.84,801074.79,905303.92,3326549.65,"Roraback, Andrew",REP,2,51.5,48.5,111066.42,113666.42,113666.42,122331.85,267558.59,258893.16,1578507.74,0,715936,65272,183127,956,-3,573,0.806627967,-533516,-646410,1,OPEN,0,-160615
2012,DE-1,"Carney, John Charles Jr",DEM,0,135344.49,294413.34,294712.57,120524.45,585652.96,759841.08,1526892.72,"Kovach, Thomas H",REP,1,64.4,33.4,32733.0,34008.0,34063.0,34350.34,30429.98,30142.64,212168.22,0,916929,59399,240771,989,-8,470,0.694864052,-555222,-729698,2,CHALLENGER,0,-260649
2014,NM-3,"Lujan, Ben R Mr.",DEM,0,36952.0,165653.33,165653.33,200622.65,616535.15,581565.83,1267973.38,"Byrd, Jefferson Lee",REP,1,61.2,38.8,13795.0,13913.36,13913.36,9943.05,5143.41,9113.72,111164.29,0,688415,45593,176348,812,-8,15,0.657596072,-611391,-572452,2,CHALLENGER,0,-151739
2012,NJ-9,"Pascrell, William J Jr",DEM,0,216177.4,337527.4,417551.15,868736.4,706408.94,255223.69,2861094.88,"Boteach, Shmuley",REP,1,73.6,25.4,47778.0,47778.0,47778.0,84479.87,94304.6,57602.73,317115.88,0,744305,59752,126618,1208,-14,7806,0.629044545,-612104,-197620,0,CHALLENGER,0,-369773
2012,NY-1,"Bishop, Timothy",DEM,0,105084.28,192635.1,192981.18,31719.18,1374132.61,1535394.61,2731218.03,"Altschuler, Randolph Mr.",REP,1,52.2,47.8,93383.0,128383.0,133168.13,93599.89,759248.34,798816.58,2284790.29,0,721952,86217,198540,1547,2,1110,0.881281581,-614884,-736578,0,CHALLENGER,0,-59813
2012,FL-22,"Frankel, Lois J.",DEM,1,294372.78,359887.41,410656.41,320489.68,1272628.54,1362795.27,3533915.3,"Hasner, Adam",REP,1,54.6,45.4,508585.99,558935.99,558935.99,200553.79,654514.36,1012896.56,3374760.95,0,710861,53139,193338,1167,-3,4111,0.814645901,-618114,-349898,0,CHALLENGER,0,148279
2014,CA-16,"Costa, Jim",DEM,0,93710.0,171710.0,172004.86,39868.14,627622.77,759759.49,1524075.67,"Tacherra, Johnny",REP,1,50.7,49.3,25040.0,25040.0,25040.0,19810.89,5862.12,11091.23,342411.55,0,716111,36488,96705,830,-7,252,0.566758505,-621760,-748668,2,CHALLENGER,0,-146964
2014,KY-3,"Yarmuth, John A",DEM,0,14516.18,72516.18,72566.99,66672.6,681883.96,687778.35,804484.49,"Mcfarlane, Michael",REP,1,63.5,35.6,25130.0,25130.0,25130.0,26258.91,59336.21,58207.3,181231.29,0,732544,46049,182972,723,-4,2293,0.727638203,-622547,-629571,0,CHALLENGER,0,-47436
2012,IA-1,"Braley, Bruce L",DEM,0,194170.75,323172.57,342675.48,51407.16,804117.99,1095386.31,2687007.57,"Lange, Ben",REP,1,56.9,41.7,113738.09,131238.09,131238.09,49966.35,168661.24,249932.98,1079677.28,0,766577,52197,225194,643,-5,63,0.921129906,-635456,-845453,2,CHALLENGER,0,-211437
2014,NY-26,"Higgins, Brian",DEM,0,14550.0,42356.0,42356.0,37693.89,654831.32,659493.43,851431.87,"Weppner, Kathleen",REP,1,68.9,31.1,1766.0,1766.0,11766.0,3843.98,17982.71,25904.73,88103.0,0,715879,43140,179650,705,-12,3266,0.730884689,-636848,-633588,0,CHALLENGER,0,-30590
2012,IA-2,"Loebsack, David Wayne",DEM,0,52188.61,152388.61,152388.61,51526.34,700326.39,801188.66,1562539.88,"Archer, John Henry",REP,1,55.4,42.5,106220.85,116220.85,116220.85,114518.21,61854.39,63557.03,967708.31,0,769113,49843,215334,678,-4,62,0.908503692,-638472,-737631,2,CHALLENGER,0,-36167
2012,MN-1,"Walz, Timothy J.",DEM,0,133560.25,238893.25,239208.68,137823.84,708259.2,809644.04,1976106.21,"Quist, Allen",REP,1,57.6,42.4,8230.0,178230.0,178230.0,72414.06,59398.38,165214.32,640214.5,0,667108,54130,193711,680,1,55,0.922108564,-648860,-644429,2,CHALLENGER,0,-60978
2014,NY-12,"Maloney, Carolyn B.",DEM,0,34063.51,55563.51,55563.51,53950.35,658733.09,660346.25,1410064.35,"Di Iorio, Nicholas S",REP,1,79.9,20.1,17440.0,17440.0,17456.83,12062.87,2080.49,7474.45,83767.3,0,715554,86583,97145,1798,-27,48380,0.752038281,-656652,-652871,0,CHALLENGER,0,-38106
2012,TN-5,"Cooper, James H.S.",DEM,0,154809.0,200909.0,202810.12,53366.76,657423.56,806866.92,1213184.51,"Staats, Richard Bradley",REP,1,65.2,32.8,12340.0,12340.0,52340.0,3078.17,0.0,49261.83,81124.58,0,726782,45938,160484,833,-5,582,0.65155301,-657423,-757605,1,CHALLENGER,0,-150470
2014,NY-1,"Bishop, Timothy",DEM,0,198358.66,349137.49,349137.49,27963.03,808778.19,1129952.65,3034996.76,"Zeldin, Lee M",REP,1,45.2,54.8,85295.45,115795.45,115795.45,129046.39,149609.56,136358.62,1861021.61,1,721952,86217,198540,1547,2,1110,0.881281581,-659168,-993594,0,CHALLENGER,0,-233342
2014,TX-23,"Gallego, Pete",DEM,1,249187.66,410044.52,415884.3,331055.48,730943.08,815771.9,2671926.21,"Hurd, William",REP,1,47.7,49.8,143196.22,181196.22,181196.22,102199.84,71192.77,150189.15,1515959.08,1,717171,47996,160007,738,3,12,0.842037673,-659750,-665582,2,CHALLENGER,0,-234688
2012,NC-7,"Mcintyre, Mike Rep.",DEM,0,206920.2,384210.24,386910.24,74535.72,763976.49,1076351.01,2304496.01,"Rouzer, David Cheston Mr.",REP,1,50.1,49.9,185915.76,272779.04,272779.04,189568.02,88397.41,171608.43,1484066.25,0,752665,45594,201605,756,12,122,0.741566301,-675579,-904742,2,CHALLENGER,0,-114131
2012,KY-6,"Chandler, A.B. Iii",DEM,0,135369.08,269384.27,269388.05,76551.41,1152826.7,1345663.34,2403028.68,"Barr, Garland Andy",REP,1,46.7,50.6,249368.22,354568.22,359507.96,67779.7,466374.11,758102.37,2221934.6,1,739071,45022,178264,697,9,172,0.852763808,-686452,-587560,2,CHALLENGER,0,90119
2012,NY-12,"Maloney, Carolyn B",DEM,0,81909.0,142009.0,142009.0,70852.22,702470.86,773627.64,1746928.76,"Wight, Christopher Robin",REP,1,80.9,19.1,8289.11,8289.11,8289.11,6201.95,13866.38,15953.54,116717.26,0,715554,86583,97145,1798,-27,48380,0.752038281,-688604,-757674,0,CHALLENGER,0,-133719
2014,CA-15,"Swalwell, Eric Michael",DEM,0,84140.81,187740.81,187877.48,340949.48,696587.27,543515.27,2040208.3,"Bussell, Hugh",REP,1,69.8,30.2,0.0,300.0,300.27,1311.75,3235.87,2224.39,25367.27,0,726058,87757,148199,1438,-16,1211,0.490891912,-693351,-541290,0,CHALLENGER,0,-187577
2012,CO-7,"Perlmutter, Edwin G",DEM,0,87772.0,211772.0,211865.74,26350.56,926213.72,1111728.9,2970375.65,"Coors, Joseph Jr",REP,1,53.3,41.2,123153.78,243510.4,243510.4,350796.59,227792.26,120506.07,4839422.43,0,742314,58115,179774,973,-5,2169,0.874051951,-698421,-991222,0,CHALLENGER,0,31644
2014,WA-1,"Delbene, Suzan K",DEM,0,243588.47,457939.19,457939.19,223011.55,894090.03,1129017.67,2382341.58,"Cellis, Pedro",REP,1,55.0,45.0,112652.46,204152.46,208604.25,144265.15,195416.45,259755.55,719655.49,0,696870,79316,184858,1232,-4,112,0.818191341,-698673,-869262,2,CHALLENGER,0,-249334
2014,NY-17,"Lowey, Nita M",DEM,0,88719.37,130719.37,130722.19,7427.15,728993.93,852288.97,2133891.4,"Day, Chris",REP,1,56.2,43.8,24642.14,25821.14,25821.14,5062.99,29721.86,50480.01,203880.05,0,730465,87135,162472,1395,-5,1909,0.698559137,-699272,-801808,0,CHALLENGER,0,-104901
2012,NY-27,"Hochul, Kathleen Courtney",DEM,0,240919.71,367919.71,617929.83,272453.58,883033.79,1228510.04,4858495.76,"Collins, Christopher C",REP,1,49.3,50.7,4749.0,4749.0,4749.0,115557.52,176178.51,65369.99,1435521.13,1,717257,57982,216601,715,8,180,0.936462105,-706855,-1163140,2,CHALLENGER,0,-613180
2014,CO-7,"Perlmutter, Edwin G",DEM,0,61059.35,137059.35,139228.77,94953.86,819138.42,863413.33,2046461.76,"Ytterberg, Donald G W",REP,1,54.9,45.1,4568.75,4568.75,24568.75,18182.14,96062.06,102448.67,300239.48,0,742314,58115,179774,973,-5,2169,0.874051951,-723076,-760964,0,CHALLENGER,0,-114660
2012,WI-3,"Kind, Ron",DEM,0,90343.51,251643.77,254903.46,136942.4,735763.15,853724.21,1979016.88,"Boland, Raymond G",REP,1,64.1,35.9,18770.3,23845.88,23845.88,23331.8,10126.48,10640.56,127409.03,0,712595,48288,195426,688,-5,64,0.942446972,-725636,-843083,2,CHALLENGER,0,-231057
2012,OR-5,"Schrader, Kurt",DEM,0,69172.7,239714.89,239903.46,76743.23,733219.49,896379.72,1781164.17,"Thompson, Fred",REP,1,54.1,42.6,2369.12,2369.12,2373.36,5008.6,3171.87,536.63,33207.22,0,779741,52258,183798,869,0,150,0.856311262,-730047,-895843,2,CHALLENGER,0,-237530
2012,FL-14,"Castor, Kathy",DEM,0,77379.0,157379.0,158104.23,93272.98,765458.82,830290.07,1020415.31,"Otero, Evelio",REP,1,70.3,29.7,42974.0,42974.0,42974.0,27165.62,26891.91,42700.29,180224.94,0,731358,39727,139059,903,-13,2755,0.635456233,-738566,-787589,0,CHALLENGER,0,-115130
2012,NJ-12,"Holt, Rush D.",DEM,0,139909.0,240659.0,240886.77,129498.91,814926.13,926313.99,2084904.26,"Beck, Eric",REP,1,68.9,29.9,10205.0,10205.0,20205.97,12111.0,48347.88,56442.85,129280.97,0,743711,77585,174890,1200,-14,1804,0.577264556,-766578,-869871,0,CHALLENGER,0,-220680
2012,CA-24,"Capps, Lois",DEM,0,271524.46,449831.94,450072.67,254830.78,1088090.74,1283332.63,3320070.72,"Maldonado, Abel",REP,1,54.8,45.2,155445.0,257195.0,274730.89,92254.27,320483.47,502960.09,2702469.8,0,715038,60274,131794,1266,-4,103,0.768908785,-767607,-780372,2,CHALLENGER,0,-175341
2014,PA-1,"Brady, Robert A",DEM,0,6700.0,62100.0,62155.98,71064.67,768682.2,759773.51,722246.43,"Rath, Megan Ann",REP,1,82.9,17.1,17256.46,17256.46,17256.46,3040.18,0.0,14216.28,46806.46,0,704351,38789,142275,910,-28,9040,0.471544727,-768682,-745557,0,CHALLENGER,0,-44899
2014,DE-1,"Carney, John",DEM,0,41553.74,182803.74,183059.35,63047.44,771533.4,891545.31,1165083.62,"Izzo, Rose",REP,1,59.3,36.8,1235.0,1535.0,1535.0,1210.61,1163.97,1488.36,21942.95,0,916929,59399,240771,989,-8,470,0.694864052,-770369,-890056,2,CHALLENGER,0,-181524
2012,WA-2,"Larsen, Rick",DEM,0,66003.31,181546.26,181548.3,391488.55,776561.02,566620.77,1356321.57,"Matthews, Dan",REP,1,60.9,39.1,17060.42,17060.42,205960.42,21602.37,2663.83,187021.88,284860.42,0,685639,56810,158990,1027,-8,675,0.804795235,-773897,-379598,1,CHALLENGER,0,24412
2012,MD-2,"Ruppersberger, C.A. Dutch",DEM,0,34241.8,160251.32,160676.18,83409.75,791266.66,868533.09,1408187.25,"Jacobs, Nancy Camp",REP,1,65.5,31.4,59749.53,64924.53,64924.53,38298.24,12665.64,39291.93,258792.29,0,735103,60429,170782,1104,-10,2107,0.569822188,-778601,-829241,0,CHALLENGER,0,-95751
2014,IL-17,"Bustos, Cheri",DEM,0,295982.02,481174.93,481174.93,127331.08,1121076.38,1474920.23,3199627.94,"Schilling, Robert T.",REP,1,55.2,44.8,118745.26,236445.26,240908.18,72942.73,332115.98,500081.43,1153678.18,0,708861,42629,192897,635,-7,102,0.826149273,-788960,-974838,2,CHALLENGER,0,-240266
2012,NY-3,"Israel, Steve J.",DEM,0,270795.0,353295.0,353296.0,66624.42,862509.29,1149180.87,3190720.72,"Labate, Stephen A",REP,1,57.5,41.7,31964.5,32464.5,32464.5,5683.62,73528.54,100309.42,286447.5,0,722406,100098,200403,1632,0,2833,0.769325006,-788980,-1048871,0,CHALLENGER,0,-320831
2014,NM-1,"Grisham, Michelle Lujan",DEM,0,71735.5,187214.5,187214.5,64463.18,800039.51,922790.83,1683360.03,"Frese, Michael Harry",REP,1,58.5,41.5,21735.0,21735.0,31735.04,28003.56,8439.99,12171.47,355293.22,0,695527,46601,171687,779,-7,151,0.71654012,-791599,-910619,2,CHALLENGER,0,-155479
2012,CT-2,"Courtney, Joseph D",DEM,0,104254.39,210915.39,211204.59,101137.55,816057.12,926124.16,1520758.75,"Formica, Paul M.",REP,1,68.3,29.3,29007.12,31211.08,31211.08,12776.36,0.0,18434.72,123851.08,0,713819,69782,192854,974,-5,359,0.873874189,-816057,-907689,2,CHALLENGER,0,-179993
2014,WA-10,"Heck, Dennis",DEM,0,154194.35,283094.35,283094.35,180703.47,821982.38,924373.26,1899667.81,"Mcdonald, Joyce",REP,1,54.6,45.4,25865.01,30865.01,31865.01,21497.94,833.41,11200.48,91776.01,0,689559,56368,154204,989,-5,834,0.754786755,-821148,-913172,1,CHALLENGER,0,-251229
2014,AZ-1,"Kirkpatrick, Ann",DEM,0,274279.68,415140.11,420640.11,157979.72,1036178.86,1298839.25,3420445.88,"Tobin, Andy Hon.",REP,1,52.5,47.5,157174.0,176174.0,176810.67,169554.4,213246.4,220502.67,1385768.58,0,720383,46108,168169,866,4,13,0.650887098,-822932,-1078336,2,CHALLENGER,0,-243829
2012,FL-9,"Grayson, Alan Mark",DEM,1,588369.37,605246.6,825653.16,484942.24,826467.62,1167178.54,5394199.71,"Long, William Todd",REP,1,62.5,37.5,23456.54,23456.54,29456.54,20792.59,755.01,9418.96,147112.11,0,732130,43998,142371,1021,-8,428,0.752060426,-825712,-1157759,2,CHALLENGER,0,-796196
2012,WV-3,"Rahall, Nick Joe Ii",DEM,0,49367.74,196367.74,198629.54,47755.46,842798.06,993672.14,1359430.49,"Snuffer, Richard Ray Mr.",REP,1,53.9,46.1,103989.0,198489.0,198559.0,56877.38,8978.11,150659.73,595147.39,0,612768,36754,181231,584,14,62,0.938136456,-833819,-843012,2,CHALLENGER,0,-70
2012,IL-3,"Lipinski, Daniel",DEM,0,24107.05,99107.05,99938.57,110263.76,836814.83,826489.64,825517.56,"Grabowski, Richard L",REP,1,68.4,31.6,5040.1,5040.1,5115.1,5042.76,41.59,113.93,13126.5,0,716709,60066,180979,904,-5,3021,0.771278162,-836773,-826375,0,CHALLENGER,0,-94823
2012,MD-7,"Cummings, Elijah E",DEM,0,37060.6,123481.85,126062.47,116581.61,839402.53,848883.39,795483.37,"Mirabile, Frank Charles Jr",REP,1,76.3,21.1,1880.0,1880.0,1880.0,1971.41,2127.79,2036.38,15180.0,0,725387,53336,151561,997,-24,1486,0.356200208,-837274,-846847,0,CHALLENGER,0,-124182
2012,CT-4,"Himes, Jim",DEM,0,276714.0,461827.98,462961.18,123613.87,1358372.2,1697719.51,3035222.27,"Obsitnik, Stephen",REP,1,59.8,40.2,217669.04,221169.04,224367.04,85088.75,514962.47,654240.76,1723820.04,0,728906,83755,171046,1310,-5,1582,0.73455425,-843409,-1043478,0,CHALLENGER,0,-238594
2012,NY-4,"Mccarthy, Carolyn",DEM,0,73748.0,161248.0,161311.84,19251.64,874185.6,1016245.8,2277999.7,"Becker, Francis X. Jr.",REP,1,61.7,32.4,9045.0,10671.65,10671.65,15323.91,16709.87,12057.61,154905.76,0,717348,90822,180015,1437,-3,6471,0.679200332,-857475,-1004188,0,CHALLENGER,0,-150640
2014,FL-26,"Garcia, Joe",DEM,0,338176.03,455679.54,455679.54,243815.78,1650649.37,1862513.13,3765189.51,"Curbelo, Carlos Mr.",REP,1,48.5,51.5,198352.0,306213.39,306213.39,214714.96,792530.05,884028.48,2367913.67,1,730196,50634,147051,1214,1,347,0.849818405,-858119,-978484,2,CHALLENGER,0,-149466
2014,CT-2,"Courtney, Joseph D",DEM,0,61262.5,137712.5,137980.95,125485.12,908555.53,921051.36,1396008.17,"Cavanagh, Lori Hopkins",REP,1,62.3,35.6,6091.56,12091.56,12091.56,14259.35,49793.77,47625.98,93338.44,0,713819,69782,192854,974,-5,359,0.873874189,-858761,-873425,2,CHALLENGER,0,-125889
2014,AZ-9,"Sinema, Kyrsten",DEM,0,354105.02,575197.16,582834.03,253319.26,1265532.99,1595047.76,3718524.89,"Rogers, Wendy",REP,1,54.7,41.9,134981.24,138367.9,138367.9,154669.41,403648.2,387346.69,1378441.1,0,732473,49758,140218,880,1,4444,0.778967962,-861884,-1207701,0,CHALLENGER,0,-444466
2012,WA-10,"Heck, Dennis",DEM,1,186665.64,309922.94,309922.94,151439.58,933194.53,1091677.89,2054753.65,"Muri, Richard W",REP,1,58.2,41.8,26358.4,26358.4,26998.55,52786.15,60682.52,34894.92,258308.78,0,689559,56368,154204,989,-5,834,0.754786755,-872512,-1056782,1,CHALLENGER,0,-282924
2014,NJ-6,"Pallone, Frank Jr",DEM,0,42655.0,125405.0,170410.3,156008.7,901860.13,916261.73,2390700.18,"Wilkinson, Anthony E",REP,1,60.0,38.9,3490.0,3490.0,13490.0,25837.18,27256.78,14909.6,135151.25,0,738730,74151,158777,1243,-8,3427,0.660076077,-874603,-901352,0,CHALLENGER,0,-156920
2014,TN-5,"Cooper, James H.S.",DEM,0,104243.0,121853.0,122039.32,63122.83,900224.63,959141.12,762303.64,"Ries, Bob",REP,1,62.3,35.8,10210.0,10210.0,50210.0,7645.36,3232.67,45797.31,83429.12,0,726782,45938,160484,833,-5,582,0.65155301,-896991,-913343,1,CHALLENGER,0,-71829
2012,CA-46,"Sanchez, Loretta",DEM,0,97434.4,171384.4,175246.67,23444.93,922744.27,1074546.01,1682794.42,"Hayden, Gerard P",REP,1,61.8,38.2,10193.0,10193.0,10193.0,15415.9,17818.99,12596.09,133602.07,0,715766,53152,76969,1314,-9,9980,0.58453461,-904925,-1061949,0,CHALLENGER,0,-165053
2012,UT-4,"Matheson, James D",DEM,0,79011.59,361532.75,361959.73,52676.42,971548.09,1280831.4,2360398.97,"Love, Mia",REP,2,49.3,48.1,189038.41,370238.41,374870.12,136864.11,39174.87,277180.88,2505284.25,0,726231,60377,154348,951,16,284,0.855215489,-932373,-1003650,2,OPEN,0,12910
2014,TN-9,"Cohen, Stephen Ira",DEM,0,148412.08,210912.08,210912.08,266810.61,943149.75,887251.22,732896.77,"Bergmann, Charlotte",REP,1,75.0,23.3,10699.0,11019.0,11019.0,9627.0,458.0,1850.0,44380.0,0,713085,36691,132759,820,-25,1475,0.280468668,-942691,-885401,0,CHALLENGER,0,-199893
2012,MD-3,"Sarbanes, John P. Mr.",DEM,0,35954.42,35954.42,35954.42,98258.69,964592.61,902288.34,1010366.77,"Knowles, Eric Delano",REP,1,66.6,29.8,8483.79,8483.79,8683.79,6527.92,360.57,2516.44,31003.52,0,731332,76241,180926,1270,-9,2404,0.65143601,-964232,-899771,0,CHALLENGER,0,-27270
2012,VA-11,"Connolly, Gerry",DEM,0,88580.62,171580.62,171887.77,42040.33,1044235.77,1174083.21,2241573.23,"Perkins, Christopher S",REP,1,61.0,35.5,39558.0,40558.0,40603.76,56513.67,60205.78,44295.87,549440.76,0,763195,101433,170445,1677,-10,4123,0.60624611,-984029,-1129787,0,CHALLENGER,0,-131284
2014,IL-3,"Lipinski, Daniel William William",DEM,0,28355.0,91605.0,91650.45,74760.48,997129.32,1014019.29,874348.64,"Brannigan, Sharon M",REP,1,64.4,35.6,5000.0,1000.0,1000.0,12350.0,4700.0,2350.0,32060.0,0,716709,60066,180979,904,-5,3021,0.771278162,-992429,-1011669,0,CHALLENGER,0,-90650
2014,NY-18,"Maloney, Sean Patrick",DEM,0,185986.72,321354.55,336869.25,53120.3,1503699.84,1787448.79,4256016.85,"Hayworth, Nan",REP,1,49.6,48.0,134242.0,157942.0,657942.06,90865.16,510560.85,1077637.75,3450807.89,0,719331,75236,174537,1148,0,531,0.782130897,-993138,-709811,1,CHALLENGER,0,321072
2012,GA-12,"Barrow, John J.",DEM,0,169291.65,406745.47,406769.19,96168.6,1044339.94,1354940.53,2876917.75,"Anderson, Lee I",REP,1,53.7,46.3,113707.33,119357.33,297361.33,89339.99,47801.09,255822.43,1306198.99,0,702920,40117,153633,698,9,85,0.595493086,-996538,-1099118,2,CHALLENGER,0,-109407
2014,CA-24,"Capps, Lois G",DEM,0,83683.47,213441.87,219674.49,140343.88,1015114.88,1094445.49,2282305.02,"Mitchum, Christopher",REP,1,51.7,48.3,25734.56,25734.56,45734.56,47520.68,12893.22,11107.1,494078.69,0,715038,60274,131794,1266,-4,103,0.768908785,-1002221,-1083338,2,CHALLENGER,0,-173939
2012,CA-27,"Chu, Judy",DEM,0,23040.83,57040.83,57040.83,107624.71,1077166.68,1026582.8,1523172.1,"Orswell, Jack",REP,1,63.3,36.7,13035.0,13035.0,13035.0,12854.9,28351.71,28531.81,204289.12,0,710145,66942,132459,1281,-11,1014,0.442546241,-1048814,-998050,0,CHALLENGER,0,-44005
2014,NY-24,"Maffei, Daniel Benjamin Mr.",DEM,0,97786.31,226674.51,226674.51,30513.37,1256190.74,1452351.88,2710660.58,"Katko, John M",REP,1,40.1,59.9,147802.0,164002.0,164002.0,4220.83,198284.16,358065.33,1029766.17,1,714256,52243,190205,737,-5,299,0.852226653,-1057906,-1094286,2,CHALLENGER,0,-62672
2012,CA-14,"Speier, Jackie",DEM,0,108795.84,153795.84,154661.97,89999.84,1060134.24,1124796.37,969474.1,"Bacigalupi, Debbie",REP,1,74.2,25.8,1080.0,1080.0,1125.0,74.58,1644.07,2694.49,32716.61,0,726322,82382,144922,1629,-23,2798,0.500707675,-1058490,-1122101,0,CHALLENGER,0,-153536
2014,IL-8,"Duckworth, L. Tammy",DEM,0,304887.96,425504.56,432232.66,155297.33,1088252.53,1365187.86,3241320.92,"Kaifesh, Lawrence Joseph",REP,1,55.5,44.5,85968.72,95093.72,95243.72,50950.75,6376.41,50669.38,336232.87,0,720402,63357,172773,1036,-8,3505,0.691459768,-1081876,-1314518,0,CHALLENGER,0,-336988
2014,CT-4,"Himes, Jim",DEM,0,252081.0,410635.41,410681.34,147947.65,1420007.52,1682741.21,2654776.14,"Debicella, Dan",REP,1,53.7,46.3,221229.0,242229.0,242229.0,248870.27,337299.89,330658.62,1292506.9,0,728906,83755,171046,1310,-5,1582,0.73455425,-1082707,-1352082,0,CHALLENGER,0,-168452
2014,CA-26,"Brownley, Julia",DEM,0,237909.79,391789.71,391789.71,75069.95,1231378.67,1548098.43,3590149.32,"Gorell, Jeff",REP,1,50.8,49.2,169858.3,266058.3,270447.12,86501.88,122181.69,306126.93,1388717.9,0,710893,73948,142352,1455,-4,756,0.774750912,-1109196,-1241971,1,CHALLENGER,0,-121342
2014,IL-11,"Foster, G. William (Bill)",DEM,0,225184.59,351401.94,351401.94,143673.41,1184890.45,1392618.98,2871395.85,"Senger, Darlene",REP,1,53.2,46.8,100170.0,188770.0,193123.75,83897.99,40884.33,150110.09,767591.63,0,716438,66806,174913,1044,-8,2550,0.663912299,-1144006,-1242508,0,CHALLENGER,0,-158278
2012,CA-5,"Thompson, Mike Mr.",DEM,0,59304.99,206750.86,208265.31,69118.1,1161628.23,1300775.44,1811426.04,"Loftin, Joseph R",REP,1,74.2,25.8,1580.0,1580.0,1758.0,3977.08,7285.44,5066.36,14777.0,0,714706,62118,152788,1243,-19,412,0.68113602,-1154342,-1295709,2,CHALLENGER,0,-206507
2014,OR-5,"Schrader, Kurt",DEM,0,91259.74,219759.74,228794.55,49623.49,1165748.99,1344920.05,1637572.29,"Smith, Tootie",REP,1,53.9,39.4,11840.0,11840.0,11840.0,8909.8,3234.33,6164.53,65055.64,0,779741,52258,183798,869,0,150,0.856311262,-1162514,-1338755,2,CHALLENGER,0,-216954
2014,CT-5,"Esty, Elizabeth",DEM,0,270047.27,391457.55,391487.6,103215.16,1192533.1,1480805.54,2952364.85,"Greenberg, Mark",REP,1,53.0,46.0,61784.0,74284.0,380022.0,137896.25,22166.63,264292.38,2049040.44,0,715936,65272,183127,956,-3,573,0.806627967,-1170366,-1216513,1,CHALLENGER,0,-11465
2014,WA-6,"Kilmer, Derek",DEM,0,120473.0,191873.0,192173.0,232764.09,1209664.25,1169073.16,2012793.65,"Mcclendon, Martin",REP,1,63.0,37.0,7985.0,9725.0,9725.0,5449.47,0.0,4275.53,25825.0,0,682733,53880,177137,927,-5,98,0.817382491,-1209664,-1164797,2,CHALLENGER,0,-182448
2012,MD-5,"Hoyer, Steny Hamilton",DEM,0,207910.0,560871.16,627429.34,437295.96,1244662.48,1434795.86,4155102.7,"O'Donnell, Tony",REP,1,62.2,35.2,35867.0,40917.0,40917.0,26157.17,28120.34,42880.17,177798.76,0,738847,89631,191536,1398,-14,498,0.530725576,-1216542,-1391915,2,CHALLENGER,0,-586512
2014,NY-4,"Rice, Kathleen",DEM,2,223899.37,335013.8,335269.3,400322.12,1476188.48,1411135.66,3516854.58,"Blakeman, Bruce",REP,2,52.7,47.3,140426.0,140926.0,640926.0,276432.12,244755.58,609249.46,1729183.76,0,717348,90822,180015,1437,-3,6471,0.679200332,-1231432,-801886,0,OPEN,0,305656
2012,MS-2,"Thompson, Bennie G",DEM,0,19525.0,111025.0,121335.17,104924.49,1250235.55,1266646.23,1208367.8,"Marcy, William Louis",REP,1,67.4,30.7,3531.0,3531.0,3531.0,5962.0,3725.0,1294.0,18213.35,0,733729,31092,160486,629,-13,47,0.328175662,-1246510,-1265352,2,CHALLENGER,0,-117804
2014,WI-3,"Kind, Ronald James",DEM,0,45255.81,264305.81,264305.81,201576.45,1306562.03,1369291.39,2161647.0,"Kurtz, Tony",REP,1,56.7,43.3,48728.18,84017.88,104017.88,60734.9,0.0,43282.98,308424.01,0,712595,48288,195426,688,-5,64,0.942446972,-1306562,-1326008,2,CHALLENGER,0,-160287
